"code_station";"date_obs_elab";"resultat_obs_elab"
"J930061101";"2015-03-08";138455
"J930061101";"2015-03-09";121119
"J930061101";"2015-03-10";110376
"J930061101";"2015-03-11";112448
"J930061101";"2015-03-12";107082
"J930061101";"2015-03-13";107627
"J930061101";"2015-03-14";97525
"J930061101";"2015-03-15";94173
"J930061101";"2015-03-16";89258
"J930061101";"2015-03-17";93000
"J930061101";"2015-03-18";88000
"J930061101";"2015-03-19";85000
"J930061101";"2015-03-20";80500
"J930061101";"2015-03-21";76000
"J930061101";"2015-03-22";73000
"J930061101";"2015-03-23";70000
"J930061101";"2015-03-24";65853
"J930061101";"2015-03-25";63753
"J930061101";"2015-03-26";69070
"J930061101";"2015-03-27";70626
"J930061101";"2015-03-28";70068
"J930061101";"2015-03-29";72007
"J930061101";"2015-03-30";67978
"J930061101";"2015-03-31";76045
"J930061101";"2015-04-01";66326
"J930061101";"2015-04-02";60771
"J930061101";"2015-04-04";58000
"J930061101";"2015-04-05";57000
"J930061101";"2015-04-06";56000
"J930061101";"2015-04-07";59000
"J930061101";"2015-04-08";55053
"J930061101";"2015-04-09";45228
"J930061101";"2015-04-10";50253
"J930061101";"2015-04-11";46502
"J930061101";"2015-04-12";44923
"J930061101";"2015-04-13";51621
"J930061101";"2015-04-14";50368
"J930061101";"2015-04-15";47981
"J930061101";"2015-04-16";44425
"J930061101";"2015-04-17";47930
"J930061101";"2015-04-18";40559
"J930061101";"2015-04-19";49256
"J930061101";"2015-04-20";47025
"J930061101";"2015-04-21";39685
"J930061101";"2015-04-22";43424
"J930061101";"2015-04-23";32576
"J930061101";"2015-04-24";32602
"J930061101";"2015-04-25";28373
"J930061101";"2015-04-26";41215
"J930061101";"2015-04-27";30975
"J930061101";"2015-04-28";33133
"J930061101";"2015-04-29";32091
"J930061101";"2015-04-30";43617
"J930061101";"2015-05-01";98784
"J930061101";"2015-05-02";139485
"J930061101";"2015-05-03";164096
"J930061101";"2015-05-04";185247
"J930061101";"2015-05-05";171291
"J930061101";"2015-05-06";175777
"J930061101";"2015-05-08";130000
"J930061101";"2015-05-09";112000
"J930061101";"2015-05-10";87000
"J930061101";"2015-05-11";75000
"J930061101";"2015-05-12";64405
"J930061101";"2015-05-13";42940
"J930061101";"2015-05-14";48217
"J930061101";"2015-05-15";47044
"J930061101";"2015-05-16";46074
"J930061101";"2015-05-17";40064
"J930061101";"2015-05-18";40827
"J930061101";"2015-05-19";34045
"J930061101";"2015-05-20";43401
"J930061101";"2015-05-21";35881
"J930061101";"2015-05-22";31525
"J930061101";"2015-05-23";31855
"J930061101";"2015-05-24";32014
"J930061101";"2015-05-25";23371
"J930061101";"2015-05-26";27767
"J930061101";"2015-05-27";27609
"J930061101";"2015-05-28";25616
"J930061101";"2015-05-29";23987
"J930061101";"2015-05-30";27824
"J930061101";"2015-05-31";27004
"J930061101";"2015-06-01";27014
"J930061101";"2015-06-02";25249
"J930061101";"2015-06-03";27862
"J930061101";"2015-06-04";34141
"J930061101";"2015-06-05";20772
"J930061101";"2015-06-06";26990
"J930061101";"2015-06-07";25248
"J930061101";"2015-06-08";23103
"J930061101";"2015-06-09";16720
"J930061101";"2015-06-10";19536
"J930061101";"2015-06-11";21508
"J930061101";"2015-06-12";35893
"J930061101";"2015-06-13";61931
"J930061101";"2015-06-14";29530
"J930061101";"2015-06-15";23627
"J930061101";"2015-06-16";20614
"J930061101";"2015-06-17";17943
"J930061101";"2015-06-18";9505
"J930061101";"2015-06-19";14881
"J930061101";"2015-06-20";22916
"J930061101";"2015-06-21";10338
"J930061101";"2015-06-22";9842
"J930061101";"2015-06-23";21862
"J930061101";"2015-06-24";17446
"J930061101";"2015-06-25";12965
"J930061101";"2015-06-26";13423
"J930061101";"2015-06-27";10544
"J930061101";"2015-06-28";10095
"J930061101";"2015-06-29";11055
"J930061101";"2015-06-30";29444
"J930061101";"2015-07-01";5732
"J930061101";"2015-07-02";20054
"J930061101";"2015-07-03";21204
"J930061101";"2015-07-04";7064
"J930061101";"2015-07-05";17075
"J930061101";"2015-07-06";16615
"J930061101";"2015-07-07";15033
"J930061101";"2015-07-08";17822
"J930061101";"2015-07-09";17251
"J930061101";"2015-07-10";27706
"J930061101";"2015-07-11";8330
"J930061101";"2015-07-12";6583
"J930061101";"2015-07-13";8038
"J930061101";"2015-07-14";6645
"J930061101";"2015-07-15";7353
"J930061101";"2015-07-16";9686
"J930061101";"2015-07-17";3606
"J930061101";"2015-07-18";13938
"J930061101";"2015-07-19";10635
"J930061101";"2015-07-20";5702
"J930061101";"2015-07-21";8630
"J930061101";"2015-07-22";7026
"J930061101";"2015-07-23";6886
"J930061101";"2015-07-24";7636
"J930061101";"2015-07-25";7594
"J930061101";"2015-07-26";8150
"J930061101";"2015-07-27";9057
"J930061101";"2015-07-28";7218
"J930061101";"2015-07-29";4290
"J930061101";"2015-07-30";8994
"J930061101";"2015-07-31";15732
"J930061101";"2015-08-01";5938
"J930061101";"2015-08-02";6534
"J930061101";"2015-08-03";5030
"J930061101";"2015-08-04";3482
"J930061101";"2015-08-05";3438
"J930061101";"2015-08-06";3485
"J930061101";"2015-08-07";3416
"J930061101";"2015-08-08";5821
"J930061101";"2015-08-09";3902
"J930061101";"2015-08-10";3292
"J930061101";"2015-08-11";5563
"J930061101";"2015-08-12";14137
"J930061101";"2015-08-13";7804
"J930061101";"2015-08-14";6494
"J930061101";"2015-08-15";5881
"J930061101";"2015-08-16";7697
"J930061101";"2015-08-17";3945
"J930061101";"2015-08-18";3612
"J930061101";"2015-08-19";5710
"J930061101";"2015-08-20";6770
"J930061101";"2015-08-21";4230
"J930061101";"2015-08-22";4037
"J930061101";"2015-08-23";8213
"J930061101";"2015-08-24";31352
"J930061101";"2015-08-25";27803
"J930061101";"2015-08-26";19260
"J930061101";"2015-08-27";24232
"J930061101";"2015-08-28";39912
"J930061101";"2015-08-29";31964
"J930061101";"2015-08-30";21184
"J930061101";"2015-08-31";9604
"J930061101";"2015-09-01";4912
"J930061101";"2015-09-02";5194
"J930061101";"2015-09-03";5915
"J930061101";"2015-09-04";13487
"J930061101";"2015-09-05";6436
"J930061101";"2015-09-06";12609
"J930061101";"2015-09-07";14260
"J930061101";"2015-09-08";15986
"J930061101";"2015-09-09";17014
"J930061101";"2015-09-10";16845
"J930061101";"2015-09-11";4798
"J930061101";"2015-09-12";3808
"J930061101";"2015-09-13";10778
"J930061101";"2015-09-14";10321
"J930061101";"2015-09-15";17619
"J930061101";"2015-09-16";31783
"J930061101";"2015-09-17";40745
"J930061101";"2015-09-18";28383
"J930061101";"2015-09-19";22636
"J930061101";"2015-09-20";18246
"J930061101";"2015-09-21";12475
"J930061101";"2015-09-22";15147
"J930061101";"2015-09-23";13883
"J930061101";"2015-09-24";8808
"J930061101";"2015-09-25";12725
"J930061101";"2015-09-26";17386
"J930061101";"2015-09-27";17282
"J930061101";"2015-09-28";13876
"J930061101";"2015-09-29";15119
"J930061101";"2015-09-30";14083
"J930061101";"2015-10-01";10196
"J930061101";"2015-10-02";11105
"J930061101";"2015-10-03";8094
"J930061101";"2015-10-04";6386
"J930061101";"2015-10-05";12550
"J930061101";"2015-10-06";20803
"J930061101";"2015-10-07";10192
"J930061101";"2015-10-08";11424
"J930061101";"2015-10-09";18758
"J930061101";"2015-10-10";17305
"J930061101";"2015-10-11";12016
"J930061101";"2015-10-12";7877
"J930061101";"2015-10-13";12794
"J930061101";"2015-10-14";7169
"J930061101";"2015-10-15";11559
"J930061101";"2015-10-16";4182
"J930061101";"2015-10-17";16087
"J930061101";"2015-10-18";14041
"J930061101";"2015-10-19";12053
"J930061101";"2015-10-20";8942
"J930061101";"2015-10-21";11289
"J930061101";"2015-10-22";6768
"J930061101";"2015-10-23";13839
"J930061101";"2015-10-24";8151
"J930061101";"2015-10-25";12790
"J930061101";"2015-10-26";17829
"J930061101";"2015-10-27";16096
"J930061101";"2015-10-28";16420
"J930061101";"2015-10-29";15623
"J930061101";"2015-10-30";19403
"J930061101";"2015-10-31";14385
"J930061101";"2015-11-01";18446
"J930061101";"2015-11-02";12669
"J930061101";"2015-11-03";17428
"J930061101";"2015-11-04";13087
"J930061101";"2015-11-05";16561
"J930061101";"2015-11-06";21048
"J930061101";"2015-11-07";34585
"J930061101";"2015-11-08";35932
"J930061101";"2015-11-09";22005
"J930061101";"2015-11-10";20513
"J930061101";"2015-11-11";20289
"J930061101";"2015-11-12";16190
"J930061101";"2015-11-13";13541
"J930061101";"2015-11-14";15017
"J930061101";"2015-11-15";8170
"J930061101";"2015-11-16";15748
"J930061101";"2015-11-17";23433
"J930061101";"2015-11-18";30332
"J930061101";"2015-11-19";26550
"J930061101";"2015-11-20";26947
"J930061101";"2015-11-21";57878
"J930061101";"2015-11-22";59737
"J930061101";"2015-11-23";43131
"J930061101";"2015-11-24";34355
"J930061101";"2015-11-25";27855
"J930061101";"2015-11-26";32517
"J930061101";"2015-11-27";31344
"J930061101";"2015-11-28";28984
"J930061101";"2015-11-29";36622
"J930061101";"2015-11-30";29671
"J930061101";"2015-12-01";27414
"J930061101";"2015-12-02";24363
"J930061101";"2015-12-03";20658
"J930061101";"2015-12-04";22846
"J930061101";"2015-12-05";21293
"J930061101";"2015-12-06";20633
"J930061101";"2015-12-07";25129
"J930061101";"2015-12-08";21669
"J930061101";"2015-12-09";21663
"J930061101";"2015-12-10";19023
"J930061101";"2015-12-11";25692
"J930061101";"2015-12-12";24007
"J930061101";"2015-12-13";21751
"J930061101";"2015-12-14";23414
"J930061101";"2015-12-15";25675
"J930061101";"2015-12-16";51280
"J930061101";"2015-12-17";64200
"J930061101";"2015-12-18";43473
"J930061101";"2015-12-19";37326
"J930061101";"2015-12-20";37748
"J930061101";"2015-12-21";32756
"J930061101";"2015-12-22";39678
"J930061101";"2015-12-23";54120
"J930061101";"2015-12-24";59738
"J930061101";"2015-12-25";63281
"J930061101";"2015-12-26";71180
"J930061101";"2015-12-27";63509
"J930061101";"2015-12-28";52303
"J930061101";"2015-12-29";55795
"J930061101";"2015-12-30";48757
"J930061101";"2015-12-31";64408
"J930061101";"2016-01-01";56390
"J930061101";"2016-01-02";72890
"J930061101";"2016-01-03";91447
"J930061101";"2016-01-04";202802
"J930061101";"2016-01-05";231858
"J930061101";"2016-01-06";200948
"J930061101";"2016-01-07";201539
"J930061101";"2016-01-08";237638
"J930061101";"2016-01-09";244298
"J930061101";"2016-01-10";267046
"J930061101";"2016-01-11";292812
"J930061101";"2016-01-12";315833
"J930061101";"2016-01-13";295315
"J930061101";"2016-01-14";268130
"J930061101";"2016-01-15";224110
"J930061101";"2016-01-16";170479
"J930061101";"2016-01-17";150817
"J930061101";"2016-01-18";163173
"J930061101";"2016-01-19";170904
"J930061101";"2016-01-20";162909
"J930061101";"2016-01-21";144948
"J930061101";"2016-01-22";138053
"J930061101";"2016-01-23";145923
"J930061101";"2016-01-24";151659
"J930061101";"2016-01-25";140141
"J930061101";"2016-01-26";126204
"J930061101";"2016-01-27";122957
"J930061101";"2016-01-28";203237
"J930061101";"2016-01-29";258598
"J930061101";"2016-01-30";251817
"J930061101";"2016-01-31";253518
"J930061101";"2016-02-01";256069
"J930061101";"2016-02-02";240521
"J930061101";"2016-02-03";232308
"J930061101";"2016-02-04";215330
"J930061101";"2016-02-05";183525
"J930061101";"2016-02-06";175615
"J930061101";"2016-02-07";178567
"J930061101";"2016-02-08";197344
"J930061101";"2016-02-09";228002
"J930061101";"2016-02-10";274517
"J930061101";"2016-02-11";286309
"J930061101";"2016-02-12";285726
"J930061101";"2016-02-13";297084
"J930061101";"2016-02-14";323237
"J930061101";"2016-02-15";329781
"J930061101";"2016-02-16";299294
"J930061101";"2016-02-17";257676
"J930061101";"2016-02-18";238689
"J930061101";"2016-02-19";239639
"J930061101";"2016-02-20";236292
"J930061101";"2016-02-21";212594
"J930061101";"2016-02-22";182544
"J930061101";"2016-02-23";166252
"J930061101";"2016-02-24";178017
"J930061101";"2016-02-25";253345
"J930061101";"2016-02-26";283056
"J930061101";"2016-02-27";264403
"J930061101";"2016-02-28";237368
"J930061101";"2016-02-29";197190
"J930061101";"2016-03-01";161289
"J930061101";"2016-03-02";157922
"J930061101";"2016-03-03";147043
"J930061101";"2016-03-04";158505
"J930061101";"2016-03-05";179139
"J930061101";"2016-03-06";192145
"J930061101";"2016-03-07";180561
"J930061101";"2016-03-08";158692
"J930061101";"2016-03-09";177587
"J930061101";"2016-03-10";259403
"J930061101";"2016-03-11";291234
"J930061101";"2016-03-12";298999
"J930061101";"2016-03-13";282177
"J930061101";"2016-03-14";242092
"J930061101";"2016-03-15";215153
"J930061101";"2016-03-16";195739
"J930061101";"2016-03-17";165336
"J930061101";"2016-03-18";132966
"J930061101";"2016-03-19";121477
"J930061101";"2016-03-20";110591
"J930061101";"2016-03-21";103453
"J930061101";"2016-03-22";95628
"J930061101";"2016-03-23";94049
"J930061101";"2016-03-24";92119
"J930061101";"2016-03-25";93251
"J930061101";"2016-03-26";90944
"J930061101";"2016-03-27";128760
"J930061101";"2016-03-28";238607
"J930061101";"2016-03-29";325042
"J930061101";"2016-03-30";349212
"J930061101";"2016-03-31";334130
"J930061101";"2016-04-01";299841
"J930061101";"2016-04-02";267169
"J930061101";"2016-04-03";237542
"J930061101";"2016-04-04";204812
"J930061101";"2016-04-05";177906
"J930061101";"2016-04-06";150086
"J930061101";"2016-04-07";124129
"J930061101";"2016-04-08";114000
"J930061101";"2016-04-09";115622
"J930061101";"2016-04-10";116462
"J930061101";"2016-04-11";108580
"J930061101";"2016-04-12";92140
"J930061101";"2016-04-13";96148
"J930061101";"2016-04-14";95491
"J930061101";"2016-04-15";98714
"J930061101";"2016-04-16";96327
"J930061101";"2016-04-17";87048
"J930061101";"2016-04-18";86091
"J930061101";"2016-04-19";75211
"J930061101";"2016-04-20";68067
"J930061101";"2016-04-21";64123
"J930061101";"2016-04-22";64073
"J930061101";"2016-04-23";90761
"J930061101";"2016-04-24";85003
"J930061101";"2016-04-25";72934
"J930061101";"2016-04-26";62058
"J930061101";"2016-04-27";60060
"J930061101";"2016-04-28";55494
"J930061101";"2016-04-29";56413
"J930061101";"2016-04-30";70788
"J930061101";"2016-05-01";74154
"J930061101";"2016-05-02";66107
"J930061101";"2016-05-03";63459
"J930061101";"2016-05-04";56996
"J930061101";"2016-05-05";54259
"J930061101";"2016-05-06";44460
"J930061101";"2016-05-07";46877
"J930061101";"2016-05-08";52776
"J930061101";"2016-05-09";45477
"J930061101";"2016-05-10";45129
"J930061101";"2016-05-11";50770
"J930061101";"2016-05-12";55654
"J930061101";"2016-05-13";54912
"J930061101";"2016-05-14";49470
"J930061101";"2016-05-15";43343
"J930061101";"2016-05-16";38526
"J930061101";"2016-05-17";33759
"J930061101";"2016-05-18";38407
"J930061101";"2016-05-19";36806
"J930061101";"2016-05-20";38179
"J930061101";"2016-05-21";34027
"J930061101";"2016-05-22";34568
"J930061101";"2016-05-23";60990
"J930061101";"2016-05-24";63287
"J930061101";"2016-05-25";43628
"J930061101";"2016-05-26";39292
"J930061101";"2016-05-27";44051
"J930061101";"2016-05-28";38231
"J930061101";"2016-05-29";33727
"J930061101";"2016-05-30";25710
"J930061101";"2016-05-31";27131
"J930061101";"2016-06-01";27372
"J930061101";"2016-06-02";21868
"J930061101";"2016-06-03";21274
"J930061101";"2016-06-04";23619
"J930061101";"2016-06-05";24113
"J930061101";"2016-06-06";24238
"J930061101";"2016-06-07";23253
"J930061101";"2016-06-08";30403
"J930061101";"2016-06-09";35896
"J930061101";"2016-06-10";31393
"J930061101";"2016-06-11";27753
"J930061101";"2016-06-12";32808
"J930061101";"2016-06-13";30501
"J930061101";"2016-06-14";32276
"J930061101";"2016-06-15";45500
"J930061101";"2016-06-16";55325
"J930061101";"2016-06-17";45242
"J930061101";"2016-06-18";39751
"J930061101";"2016-06-19";31488
"J930061101";"2016-06-20";30178
"J930061101";"2016-06-21";44437
"J930061101";"2016-06-22";49863
"J930061101";"2016-06-23";57914
"J930061101";"2016-06-24";101183
"J930061101";"2016-06-25";93016
"J930061101";"2016-06-26";58975
"J930061101";"2016-06-27";40544
"J930061101";"2016-06-28";34322
"J930061101";"2016-06-29";31690
"J930061101";"2016-06-30";29884
"J930061101";"2016-07-01";28469
"J930061101";"2016-07-02";26694
"J930061101";"2016-07-03";24991
"J930061101";"2016-07-04";25874
"J930061101";"2016-07-05";22539
"J930061101";"2016-07-06";23220
"J930061101";"2016-07-07";25791
"J930061101";"2016-07-08";18386
"J930061101";"2016-07-09";17403
"J930061101";"2016-07-10";19121
"J930061101";"2016-07-11";18812
"J930061101";"2016-07-12";16909
"J930061101";"2016-07-13";10185
"J930061101";"2016-07-14";11373
"J930061101";"2016-07-15";16283
"J930061101";"2016-07-16";22577
"J930061101";"2016-07-17";29820
"J930061101";"2016-07-18";35060
"J930061101";"2016-07-19";21710
"J930061101";"2016-07-20";14340
"J930061101";"2016-07-21";10489
"J930061101";"2016-07-22";12377
"J930061101";"2016-07-23";10299
"J930061101";"2016-07-24";9409
"J930061101";"2016-07-25";5581
"J930061101";"2016-07-26";7891
"J930061101";"2016-07-27";12438
"J930061101";"2016-07-28";8611
"J930061101";"2016-07-29";9103
"J930061101";"2016-07-30";8633
"J930061101";"2016-07-31";5917
"J930061101";"2016-08-01";8847
"J930061101";"2016-08-02";7605
"J930061101";"2016-08-03";5422
"J930061101";"2016-08-04";5688
"J930061101";"2016-08-05";5913
"J930061101";"2016-08-06";8527
"J930061101";"2016-08-07";6591
"J930061101";"2016-08-08";5868
"J930061101";"2016-08-09";8270
"J930061101";"2016-08-10";7626
"J930061101";"2016-08-11";9861
"J930061101";"2016-08-12";9644
"J930061101";"2016-08-13";14322
"J930061101";"2016-08-14";9259
"J930061101";"2016-08-15";8607
"J930061101";"2016-08-16";13475
"J930061101";"2016-08-17";6990
"J930061101";"2016-08-18";5847
"J930061101";"2016-08-19";7913
"J930061101";"2016-08-20";9085
"J930061101";"2016-08-21";7452
"J930061101";"2016-08-22";9086
"J930061101";"2016-08-23";10868
"J930061101";"2016-08-24";9745
"J930061101";"2016-08-25";8231
"J930061101";"2016-08-26";7819
"J930061101";"2016-08-27";11478
"J930061101";"2016-08-28";4247
"J930061101";"2016-08-29";5020
"J930061101";"2016-08-30";9979
"J930061101";"2016-08-31";8597
"J930061101";"2016-09-01";5520
"J930061101";"2016-09-02";4014
"J930061101";"2016-09-03";5522
"J930061101";"2016-09-04";4331
"J930061101";"2016-09-05";2930
"J930061101";"2016-09-06";13106
"J930061101";"2016-09-07";14217
"J930061101";"2016-09-08";6840
"J930061101";"2016-09-09";5312
"J930061101";"2016-09-10";6493
"J930061101";"2016-09-11";5437
"J930061101";"2016-09-12";5907
"J930061101";"2016-09-13";6758
"J930061101";"2016-09-14";7154
"J930061101";"2016-09-15";5068
"J930061101";"2016-09-16";7244
"J930061101";"2016-09-17";8515
"J930061101";"2016-09-18";6201
"J930061101";"2016-09-19";6340
"J930061101";"2016-09-20";12158
"J930061101";"2016-09-21";8195
"J930061101";"2016-09-22";6501
"J930061101";"2016-09-23";7082
"J930061101";"2016-09-24";5860
"J930061101";"2016-09-25";7409
"J930061101";"2016-09-26";5721
"J930061101";"2016-09-27";5085
"J930061101";"2016-09-28";2505
"J930061101";"2016-09-29";4390
"J930061101";"2016-09-30";7356
"J930061101";"2016-10-01";6811
"J930061101";"2016-10-02";5746
"J930061101";"2016-10-03";10139
"J930061101";"2016-10-04";6653
"J930061101";"2016-10-05";10361
"J930061101";"2016-10-06";6410
"J930061101";"2016-10-07";4968
"J930061101";"2016-10-08";7196
"J930061101";"2016-10-09";5511
